SubjectName,TrialNumber,TrialName,FrechetLearn,FrechetLearnReversed,FrechetShortcut,FrechetTopo,LearnDistance,ShortcutDistance,Failure
BR21FR,7,dsp1_02,6.4031242374328485,5.656854249492381,0.0,0.0,20,10.0,0
BR21FR,8,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
BR21FR,9,dsp1_07,5.0,4.242640687119285,3.0,3.605551275463989,21,13.0,0
BR21FR,10,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
BR21FR,11,dsp1_11,4.242640687119285,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
BR21FR,12,dsp1_03,8.246211251235321,4.0,4.0,4.0,27,15.0,0
BR21FR,13,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
BR21FR,14,dsp1_13,5.656854249492381,6.4031242374328485,4.0,0.0,28,16.0,0
BR21FR,15,dsp1_24,4.0,7.211102550927978,3.0,5.656854249492381,17,9.0,0
BR21FR,16,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
BR21FR,17,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
BR21FR,18,dsp1_09,5.656854249492381,5.0,4.123105625617661,4.123105625617661,31,11.0,0
BR21FR,19,dsp1_19,6.708203932499369,4.0,1.0,1.0,27,7.0,0
BR21FR,20,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
BR22FA,1,dsp1_24,6.0,5.656854249492381,3.0,1.0,17,9.0,0
BR22FA,2,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
BR22FA,3,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
BR22FA,4,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
BR22FA,5,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
BR22FA,6,dsp1_03,8.246211251235321,4.0,4.0,4.0,27,15.0,0
BR22FA,7,dsp1_02,6.4031242374328485,5.656854249492381,0.0,0.0,20,10.0,0
BR22FA,8,dsp1_16,3.605551275463989,8.06225774829855,4.0,3.605551275463989,14,10.0,0
BR22FA,9,dsp1_08,6.324555320336759,4.0,4.47213595499958,4.47213595499958,28,8.0,0
BR22FA,10,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
BR22FA,11,dsp1_23,4.123105625617661,7.0,3.1622776601683795,3.605551275463989,20,8.0,0
BR22FA,12,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
BR22FA,13,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
BR22FA,14,dsp1_21,4.242640687119285,6.4031242374328485,3.1622776601683795,3.0,15,9.0,0
BR22FA,15,dsp1_09,5.656854249492381,6.082762530298219,0.0,1.0,31,11.0,0
BR22FA,16,dsp1_13,4.0,5.0,2.8284271247461903,4.0,28,16.0,0
BR22FA,17,dsp1_14,3.605551275463989,8.602325267042627,0.0,2.8284271247461903,14,10.0,0
BR22FA,18,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
BR22FA,19,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
BR22FA,20,dsp1_11,4.242640687119285,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
ca16he,1,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
ca16he,2,dsp1_02,4.242640687119285,5.656854249492381,4.123105625617661,4.123105625617661,20,10.0,0
ca16he,3,dsp1_21,6.708203932499369,5.0,6.4031242374328485,4.47213595499958,15,9.0,1
ca16he,4,dsp1_17,4.0,7.615773105863909,6.708203932499369,6.708203932499369,33,9.0,0
ca16he,5,dsp1_19,7.810249675906654,4.0,4.123105625617661,4.123105625617661,27,7.0,1
ca16he,6,dsp1_05,7.810249675906654,3.605551275463989,4.0,7.0,29,13.0,0
ca16he,7,dsp1_09,5.656854249492381,5.0,4.123105625617661,4.123105625617661,31,11.0,0
ca16he,8,dsp1_07,5.0,4.242640687119285,3.0,3.605551275463989,21,13.0,0
ca16he,9,dsp1_24,7.211102550927978,7.0,7.0,7.0,17,9.0,1
ca16he,10,dsp1_22,8.06225774829855,8.06225774829855,8.06225774829855,8.06225774829855,30,8.0,1
ca16he,11,dsp1_11,4.0,6.708203932499369,2.23606797749979,2.23606797749979,22,4.0,0
ca16he,12,dsp1_04,7.211102550927978,4.0,4.0,4.0,31,11.0,0
ca16he,13,dsp1_06,5.656854249492381,6.082762530298219,5.0,1.0,36,10.0,0
ca16he,14,dsp1_16,3.605551275463989,8.06225774829855,4.0,3.605551275463989,14,10.0,0
ca16he,15,dsp1_10,7.211102550927978,7.211102550927978,7.211102550927978,7.211102550927978,14,10.0,1
ca16he,16,dsp1_14,7.615773105863909,5.0,7.0710678118654755,5.830951894845301,14,10.0,1
ca16he,17,dsp1_13,4.123105625617661,6.4031242374328485,5.656854249492381,5.656854249492381,28,16.0,1
ca16he,18,dsp1_08,6.4031242374328485,4.0,5.656854249492381,5.656854249492381,28,8.0,0
ca16he,19,dsp1_03,8.602325267042627,9.899494936611665,8.602325267042627,9.899494936611665,27,15.0,1
ca16he,20,dsp1_23,6.708203932499369,4.0,3.605551275463989,3.605551275463989,20,8.0,0
CH06ZA,1,dsp1_08,5.656854249492381,6.0,1.4142135623730951,1.4142135623730951,28,8.0,0
CH06ZA,2,dsp1_05,7.615773105863909,4.47213595499958,4.242640687119285,5.830951894845301,29,13.0,1
CH06ZA,3,dsp1_14,5.656854249492381,6.708203932499369,4.47213595499958,4.47213595499958,14,10.0,1
CH06ZA,4,dsp1_13,5.656854249492381,6.4031242374328485,4.0,1.0,28,16.0,0
CH06ZA,5,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
CH06ZA,6,dsp1_17,4.0,7.615773105863909,6.708203932499369,6.708203932499369,33,9.0,1
CH06ZA,7,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
CH06ZA,8,dsp1_24,3.0,8.48528137423857,4.123105625617661,4.123105625617661,17,9.0,0
CH06ZA,9,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
CH06ZA,10,dsp1_21,0.0,7.810249675906654,4.0,6.082762530298219,15,9.0,0
CH06ZA,11,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
CH06ZA,12,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
CH06ZA,13,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
CH06ZA,14,dsp1_09,4.0,6.708203932499369,3.1622776601683795,3.1622776601683795,31,11.0,0
CH06ZA,15,dsp1_02,8.246211251235321,4.0,5.656854249492381,5.656854249492381,20,10.0,0
CH06ZA,16,dsp1_23,8.48528137423857,5.385164807134504,5.656854249492381,5.656854249492381,20,8.0,1
CH06ZA,17,dsp1_03,10.770329614269007,10.770329614269007,10.770329614269007,10.770329614269007,27,15.0,1
CH06ZA,18,dsp1_19,4.0,6.708203932499369,6.082762530298219,6.082762530298219,27,7.0,0
CH06ZA,19,dsp1_11,4.0,7.0710678118654755,3.605551275463989,3.605551275463989,22,4.0,0
CH06ZA,20,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
ch12cr,1,dsp1_22,6.4031242374328485,4.0,5.656854249492381,5.656854249492381,30,8.0,0
ch12cr,2,dsp1_07,2.0,7.810249675906654,3.605551275463989,5.656854249492381,21,13.0,0
ch12cr,3,dsp1_09,4.0,6.708203932499369,3.1622776601683795,3.1622776601683795,31,11.0,0
ch12cr,4,dsp1_14,3.605551275463989,8.602325267042627,0.0,2.8284271247461903,14,10.0,0
ch12cr,5,dsp1_05,3.605551275463989,4.242640687119285,3.605551275463989,3.605551275463989,29,13.0,0
ch12cr,6,dsp1_02,8.06225774829855,3.605551275463989,5.656854249492381,5.656854249492381,20,10.0,0
ch12cr,7,dsp1_13,5.656854249492381,5.0,2.23606797749979,4.0,28,16.0,0
ch12cr,8,dsp1_24,10.198039027185569,6.324555320336759,7.280109889280518,6.324555320336759,17,9.0,1
ch12cr,9,dsp1_06,3.605551275463989,7.810249675906654,6.324555320336759,3.605551275463989,36,10.0,0
ch12cr,10,dsp1_21,6.082762530298219,5.656854249492381,5.0,0.0,15,9.0,0
ch12cr,11,dsp1_17,4.0,7.0710678118654755,6.0,5.0990195135927845,33,9.0,0
ch12cr,12,dsp1_23,8.246211251235321,4.47213595499958,4.47213595499958,4.47213595499958,20,8.0,1
ch12cr,13,dsp1_08,5.656854249492381,6.0,0.0,1.0,28,8.0,0
ch12cr,14,dsp1_04,2.0,6.4031242374328485,8.246211251235321,8.0,31,11.0,0
ch12cr,15,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
ch12cr,16,dsp1_18,3.0,6.4031242374328485,4.47213595499958,3.0,13,7.0,0
ch12cr,17,dsp1_10,4.0,6.708203932499369,3.605551275463989,1.0,14,10.0,0
ch12cr,18,dsp1_16,0.0,6.4031242374328485,3.605551275463989,0.0,14,10.0,0
ch12cr,19,dsp1_19,0.0,7.810249675906654,6.708203932499369,6.708203932499369,27,7.0,0
ch12cr,20,dsp1_03,5.0,4.0,0.0,4.0,27,15.0,0
CI13GA,1,dsp1_10,0.0,7.810249675906654,2.0,4.0,14,10.0,0
CI13GA,2,dsp1_08,7.810249675906654,0.0,6.0,6.708203932499369,28,8.0,0
CI13GA,3,dsp1_13,5.656854249492381,5.0,2.0,4.0,28,16.0,0
CI13GA,4,dsp1_19,7.810249675906654,2.0,3.605551275463989,3.605551275463989,27,7.0,0
CI13GA,5,dsp1_11,4.0,6.708203932499369,4.0,4.0,22,4.0,0
CI13GA,6,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
CI13GA,7,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
CI13GA,8,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
CI13GA,9,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
CI13GA,10,dsp1_21,2.8284271247461903,7.810249675906654,4.0,6.082762530298219,15,9.0,0
CI13GA,11,dsp1_24,3.0,8.48528137423857,4.123105625617661,4.123105625617661,17,9.0,0
CI13GA,12,dsp1_05,5.0,4.0,1.0,5.0,29,13.0,0
CI13GA,13,dsp1_22,6.4031242374328485,5.656854249492381,1.4142135623730951,1.4142135623730951,30,8.0,0
CI13GA,14,dsp1_23,5.0,5.656854249492381,4.123105625617661,4.123105625617661,20,8.0,0
CI13GA,15,dsp1_02,6.708203932499369,4.123105625617661,5.656854249492381,5.656854249492381,20,10.0,0
CI13GA,16,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
CI13GA,17,dsp1_09,8.602325267042627,3.0,4.123105625617661,4.123105625617661,31,11.0,0
CI13GA,18,dsp1_14,3.605551275463989,8.602325267042627,0.0,2.8284271247461903,14,10.0,0
CI13GA,19,dsp1_16,4.123105625617661,5.0,4.123105625617661,4.123105625617661,14,10.0,0
CI13GA,20,dsp1_17,4.0,8.602325267042627,6.708203932499369,5.830951894845301,33,9.0,0
CL26RO,1,dsp1_07,7.280109889280518,7.280109889280518,7.280109889280518,7.280109889280518,21,13.0,1
CL26RO,2,dsp1_23,4.123105625617661,7.0,3.1622776601683795,3.605551275463989,20,8.0,0
CL26RO,3,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
CL26RO,4,dsp1_14,3.605551275463989,8.602325267042627,2.23606797749979,2.8284271247461903,14,10.0,0
CL26RO,5,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
CL26RO,6,dsp1_06,7.0,4.123105625617661,3.1622776601683795,3.605551275463989,36,10.0,0
CL26RO,7,dsp1_10,7.810249675906654,4.0,7.810249675906654,6.708203932499369,14,10.0,0
CL26RO,8,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
CL26RO,9,dsp1_11,5.656854249492381,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
CL26RO,10,dsp1_09,5.656854249492381,6.4031242374328485,2.23606797749979,1.4142135623730951,31,11.0,0
CL26RO,11,dsp1_02,6.082762530298219,6.708203932499369,6.082762530298219,6.082762530298219,20,10.0,1
CL26RO,12,dsp1_13,6.4031242374328485,2.23606797749979,5.0,6.4031242374328485,28,16.0,0
CL26RO,13,dsp1_24,4.123105625617661,8.246211251235321,4.47213595499958,6.4031242374328485,17,9.0,1
CL26RO,14,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
CL26RO,15,dsp1_18,3.605551275463989,6.4031242374328485,6.324555320336759,3.605551275463989,13,7.0,1
CL26RO,16,dsp1_17,7.810249675906654,8.602325267042627,6.708203932499369,6.0,33,9.0,1
CL26RO,17,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
CL26RO,18,dsp1_21,11.313708498984761,12.041594578792296,11.313708498984761,12.041594578792296,15,9.0,1
CL26RO,19,dsp1_16,3.605551275463989,5.0,1.4142135623730951,3.605551275463989,14,10.0,0
CL26RO,20,dsp1_03,10.198039027185569,10.770329614269007,10.198039027185569,10.770329614269007,27,15.0,1
DA17HA,1,dsp1_14,7.615773105863909,6.4031242374328485,7.615773105863909,6.4031242374328485,14,10.0,0
DA17HA,2,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
DA17HA,3,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
DA17HA,4,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
DA17HA,5,dsp1_21,0.0,7.810249675906654,4.0,6.082762530298219,15,9.0,0
DA17HA,6,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
DA17HA,7,dsp1_07,3.605551275463989,6.708203932499369,3.1622776601683795,3.605551275463989,21,13.0,0
DA17HA,8,dsp1_04,5.0,4.123105625617661,5.0,5.0,31,11.0,0
DA17HA,9,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
DA17HA,10,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
DA17HA,11,dsp1_16,5.0990195135927845,4.0,5.0990195135927845,5.0990195135927845,14,10.0,0
DA17HA,12,dsp1_24,3.0,8.48528137423857,4.123105625617661,4.123105625617661,17,9.0,0
DA17HA,13,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
DA17HA,14,dsp1_13,6.4031242374328485,0.0,5.0,6.4031242374328485,28,16.0,0
DA17HA,15,dsp1_09,8.602325267042627,3.0,4.123105625617661,4.123105625617661,31,11.0,0
DA17HA,16,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
DA17HA,17,dsp1_02,4.242640687119285,5.656854249492381,4.123105625617661,4.123105625617661,20,10.0,0
DA17HA,18,dsp1_03,5.0,4.0,1.0,4.0,27,15.0,0
DA17HA,19,dsp1_22,4.123105625617661,6.324555320336759,4.242640687119285,4.242640687119285,30,8.0,0
DA17HA,20,dsp1_19,4.0,6.082762530298219,6.082762530298219,6.082762530298219,27,7.0,0
EM21TA,1,dsp1_21,3.1622776601683795,7.810249675906654,4.47213595499958,6.082762530298219,15,9.0,0
EM21TA,2,dsp1_09,5.656854249492381,5.830951894845301,4.123105625617661,4.123105625617661,31,11.0,1
EM21TA,3,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
EM21TA,4,dsp1_07,7.0,4.0,3.0,3.605551275463989,21,13.0,0
EM21TA,5,dsp1_23,4.0,7.211102550927978,6.082762530298219,6.082762530298219,20,8.0,0
EM21TA,6,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
EM21TA,7,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
EM21TA,8,dsp1_02,4.0,6.708203932499369,4.242640687119285,4.242640687119285,20,10.0,0
EM21TA,9,dsp1_13,4.0,5.0,2.8284271247461903,4.0,28,16.0,0
EM21TA,10,dsp1_08,6.324555320336759,4.0,5.656854249492381,5.656854249492381,28,8.0,0
EM21TA,11,dsp1_22,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,30,8.0,1
EM21TA,12,dsp1_16,3.605551275463989,5.830951894845301,1.0,3.605551275463989,14,10.0,0
EM21TA,13,dsp1_11,5.656854249492381,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
EM21TA,14,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
EM21TA,15,dsp1_14,5.656854249492381,6.4031242374328485,3.1622776601683795,1.4142135623730951,14,10.0,0
EM21TA,16,dsp1_19,4.242640687119285,5.0,3.1622776601683795,3.605551275463989,27,7.0,0
EM21TA,17,dsp1_03,2.0,6.4031242374328485,5.0,6.4031242374328485,27,15.0,0
EM21TA,18,dsp1_24,4.0,7.211102550927978,3.0,5.656854249492381,17,9.0,0
EM21TA,19,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
EM21TA,20,dsp1_05,6.708203932499369,4.0,3.605551275463989,5.0,29,13.0,0
EV23VA,1,dsp1_08,7.810249675906654,0.0,6.0,6.708203932499369,28,8.0,0
EV23VA,2,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
EV23VA,3,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
EV23VA,4,dsp1_22,4.0,7.0710678118654755,6.708203932499369,6.708203932499369,30,8.0,0
EV23VA,5,dsp1_09,5.656854249492381,6.4031242374328485,1.0,0.0,31,11.0,0
EV23VA,6,dsp1_18,4.242640687119285,6.4031242374328485,7.280109889280518,4.242640687119285,13,7.0,0
EV23VA,7,dsp1_17,8.602325267042627,3.0,3.605551275463989,3.605551275463989,33,9.0,0
EV23VA,8,dsp1_24,6.0,5.656854249492381,3.0,1.0,17,9.0,0
EV23VA,9,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
EV23VA,10,dsp1_02,6.4031242374328485,5.656854249492381,0.0,0.0,20,10.0,0
EV23VA,11,dsp1_19,7.810249675906654,3.605551275463989,3.605551275463989,3.605551275463989,27,7.0,0
EV23VA,12,dsp1_04,8.246211251235321,4.0,1.0,2.0,31,11.0,0
EV23VA,13,dsp1_16,3.605551275463989,6.4031242374328485,2.0,3.605551275463989,14,10.0,0
EV23VA,14,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
EV23VA,15,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
EV23VA,16,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
EV23VA,17,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
EV23VA,18,dsp1_13,6.4031242374328485,0.0,5.0,6.4031242374328485,28,16.0,0
EV23VA,19,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
EV23VA,20,dsp1_07,7.0,4.0,3.0,3.605551275463989,21,13.0,0
gi01ca,1,dsp1_18,4.123105625617661,10.295630140987,3.1622776601683795,4.123105625617661,13,7.0,1
gi01ca,2,dsp1_03,10.770329614269007,10.770329614269007,10.770329614269007,10.770329614269007,27,15.0,1
gi01ca,3,dsp1_24,0.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,1
gi01ca,4,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
gi01ca,5,dsp1_19,7.211102550927978,7.810249675906654,6.708203932499369,7.0710678118654755,27,7.0,1
gi01ca,6,dsp1_09,6.082762530298219,9.433981132056603,6.082762530298219,6.082762530298219,31,11.0,1
gi01ca,7,dsp1_05,7.810249675906654,2.8284271247461903,4.0,7.0,29,13.0,1
gi01ca,8,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
gi01ca,9,dsp1_11,6.708203932499369,5.0990195135927845,5.0990195135927845,5.0990195135927845,22,4.0,1
gi01ca,10,dsp1_07,9.219544457292887,4.242640687119285,6.708203932499369,4.123105625617661,21,13.0,1
gi01ca,11,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
gi01ca,12,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
gi01ca,13,dsp1_23,4.123105625617661,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,1
gi01ca,14,dsp1_13,4.0,6.4031242374328485,4.47213595499958,2.8284271247461903,28,16.0,1
gi01ca,15,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
gi01ca,16,dsp1_17,7.0710678118654755,7.211102550927978,7.0710678118654755,7.0710678118654755,33,9.0,1
gi01ca,17,dsp1_16,5.830951894845301,8.602325267042627,5.0,5.830951894845301,14,10.0,1
gi01ca,18,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
gi01ca,19,dsp1_08,8.602325267042627,3.1622776601683795,5.830951894845301,5.830951894845301,28,8.0,1
gi01ca,20,dsp1_02,5.0,5.656854249492381,4.123105625617661,4.123105625617661,20,10.0,0
GR25BE,1,dsp1_11,4.0,7.0710678118654755,3.605551275463989,3.605551275463989,22,4.0,0
GR25BE,2,dsp1_23,4.0,7.211102550927978,6.082762530298219,6.082762530298219,20,8.0,0
GR25BE,3,dsp1_07,3.605551275463989,5.0,4.242640687119285,5.656854249492381,21,13.0,0
GR25BE,4,dsp1_02,8.246211251235321,4.0,5.656854249492381,5.656854249492381,20,10.0,1
GR25BE,5,dsp1_08,6.324555320336759,4.0,4.47213595499958,4.47213595499958,28,8.0,0
GR25BE,6,dsp1_13,5.656854249492381,5.0,2.23606797749979,4.0,28,16.0,0
GR25BE,7,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
GR25BE,8,dsp1_17,6.708203932499369,4.0,0.0,1.0,33,9.0,0
GR25BE,9,dsp1_16,5.0990195135927845,4.123105625617661,5.0990195135927845,5.0990195135927845,14,10.0,0
GR25BE,10,dsp1_18,5.385164807134504,5.830951894845301,5.385164807134504,5.385164807134504,13,7.0,1
GR25BE,11,dsp1_05,6.708203932499369,4.0,3.605551275463989,5.0,29,13.0,0
GR25BE,12,dsp1_24,0.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,0
GR25BE,13,dsp1_14,5.656854249492381,6.4031242374328485,3.1622776601683795,2.23606797749979,14,10.0,1
GR25BE,14,dsp1_19,3.605551275463989,7.810249675906654,6.708203932499369,6.708203932499369,27,7.0,0
GR25BE,15,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
GR25BE,16,dsp1_22,5.830951894845301,4.0,2.8284271247461903,2.8284271247461903,30,8.0,1
GR25BE,17,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
GR25BE,18,dsp1_03,5.0,4.0,2.0,4.0,27,15.0,0
GR25BE,19,dsp1_09,5.0,6.082762530298219,4.123105625617661,4.123105625617661,31,11.0,1
GR25BE,20,dsp1_04,6.4031242374328485,6.4031242374328485,7.280109889280518,6.4031242374328485,31,11.0,1
HA05KO,1,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
HA05KO,2,dsp1_19,0.0,7.810249675906654,6.708203932499369,6.708203932499369,27,7.0,0
HA05KO,3,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
HA05KO,4,dsp1_17,6.708203932499369,4.0,3.0,3.0,33,9.0,0
HA05KO,5,dsp1_13,5.656854249492381,5.0,0.0,4.0,28,16.0,0
HA05KO,6,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
HA05KO,7,dsp1_14,2.0,9.433981132056603,3.605551275463989,3.605551275463989,14,10.0,0
HA05KO,8,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
HA05KO,9,dsp1_05,7.810249675906654,3.605551275463989,4.47213595499958,7.0,29,13.0,1
HA05KO,10,dsp1_07,2.0,7.810249675906654,3.605551275463989,5.656854249492381,21,13.0,0
HA05KO,11,dsp1_04,2.0,6.4031242374328485,8.246211251235321,8.0,31,11.0,0
HA05KO,12,dsp1_21,10.04987562112089,9.486832980505138,9.219544457292887,9.486832980505138,15,9.0,1
HA05KO,13,dsp1_02,5.0,4.123105625617661,4.123105625617661,4.123105625617661,20,10.0,0
HA05KO,14,dsp1_11,5.656854249492381,6.0,3.1622776601683795,3.1622776601683795,22,4.0,0
HA05KO,15,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
HA05KO,16,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
HA05KO,17,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
HA05KO,18,dsp1_24,4.123105625617661,7.0,0.0,3.605551275463989,17,9.0,0
HA05KO,19,dsp1_09,7.0,4.0,3.1622776601683795,3.605551275463989,31,11.0,0
HA05KO,20,dsp1_18,1.4142135623730951,5.0,4.0,1.4142135623730951,13,7.0,0
HA25SH,1,dsp1_13,5.656854249492381,5.0,2.0,4.0,28,16.0,0
HA25SH,2,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
HA25SH,3,dsp1_02,8.246211251235321,4.0,5.656854249492381,5.656854249492381,20,10.0,0
HA25SH,4,dsp1_04,5.0,4.0,4.0,4.0,31,11.0,0
HA25SH,5,dsp1_19,4.242640687119285,6.324555320336759,4.47213595499958,4.242640687119285,27,7.0,1
HA25SH,6,dsp1_22,10.816653826391969,10.816653826391969,10.816653826391969,10.816653826391969,30,8.0,1
HA25SH,7,dsp1_16,0.0,6.4031242374328485,3.605551275463989,0.0,14,10.0,0
HA25SH,8,dsp1_21,7.810249675906654,4.0,6.4031242374328485,4.0,15,9.0,0
HA25SH,9,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
HA25SH,10,dsp1_17,8.602325267042627,3.0,3.605551275463989,3.605551275463989,33,9.0,0
HA25SH,11,dsp1_23,7.810249675906654,3.605551275463989,4.0,3.605551275463989,20,8.0,0
HA25SH,12,dsp1_24,6.708203932499369,4.0,3.605551275463989,3.605551275463989,17,9.0,0
HA25SH,13,dsp1_08,6.324555320336759,4.0,4.47213595499958,4.47213595499958,28,8.0,0
HA25SH,14,dsp1_09,4.0,6.4031242374328485,4.0,3.605551275463989,31,11.0,0
HA25SH,15,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
HA25SH,16,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
HA25SH,17,dsp1_11,4.0,7.0710678118654755,3.605551275463989,3.605551275463989,22,4.0,0
HA25SH,18,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
HA25SH,19,dsp1_07,5.0,4.242640687119285,3.0,3.605551275463989,21,13.0,0
HA25SH,20,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
HE29FI,1,dsp1_02,0.0,6.708203932499369,6.4031242374328485,6.4031242374328485,20,10.0,0
HE29FI,2,dsp1_04,0.0,6.4031242374328485,8.246211251235321,8.0,31,11.0,0
HE29FI,3,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
HE29FI,4,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
HE29FI,5,dsp1_21,1.0,7.810249675906654,4.0,6.082762530298219,15,9.0,0
HE29FI,6,dsp1_08,7.810249675906654,3.0,5.830951894845301,5.830951894845301,28,8.0,0
HE29FI,7,dsp1_07,7.810249675906654,4.0,6.708203932499369,4.0,21,13.0,1
HE29FI,8,dsp1_13,6.4031242374328485,0.0,5.0,6.4031242374328485,28,16.0,0
